RequestTime,StartingStation,EndingStation,ModelOld,ModelSL,ModelDelay,Value_ModelOld,Value_ModelSL,Value_ModelDelay,Value_ModelDelay_50,Value_ModelDelay_90,ModelDelay_50,ModelDelay_90
1900-01-01 16:14:26,Solna Centrum,Tekniska högskolan,1900-01-01 16:35:07,1900-01-01 16:35:07,1900-01-01 16:35:07,True,True,True,True,True,1900-01-01 16:35:07,1900-01-01 16:35:07
1900-01-01 16:14:27,Globen,Solna Centrum,1900-01-01 16:44:57,,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:14:28,Solna Centrum,Globen,1900-01-01 16:44:15,1900-01-01 16:44:15,1900-01-01 16:44:15,True,True,True,True,True,1900-01-01 16:44:15,1900-01-01 16:44:15
1900-01-01 16:15:10,Tekniska högskolan,Fridhemsplan,1900-01-01 16:35:00,1900-01-01 16:38:41,1900-01-01 16:35:00,True,True,True,True,True,1900-01-01 16:42:36,1900-01-01 16:35:00
1900-01-01 16:15:11,Fridhemsplan,Tekniska högskolan,1900-01-01 16:30:55,1900-01-01 16:30:55,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:30:55,1900-01-01 16:30:55
1900-01-01 16:15:13,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:51:45
1900-01-01 16:15:13,Solna Centrum,Tekniska högskolan,1900-01-01 16:35:07,1900-01-01 16:35:07,1900-01-01 16:35:07,True,True,True,True,True,1900-01-01 16:35:07,1900-01-01 16:35:07
1900-01-01 16:15:14,Globen,Solna Centrum,1900-01-01 16:44:57,1900-01-01 16:44:57,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:15:15,Solna Centrum,Globen,1900-01-01 16:44:15,,1900-01-01 16:44:15,True,False,True,True,True,1900-01-01 16:44:15,1900-01-01 16:44:15
1900-01-01 16:15:52,Tekniska högskolan,Fridhemsplan,1900-01-01 16:35:00,1900-01-01 16:38:41,1900-01-01 16:35:00,True,True,True,True,True,1900-01-01 16:42:36,1900-01-01 16:35:00
1900-01-01 16:15:53,Fridhemsplan,Tekniska högskolan,1900-01-01 16:30:55,1900-01-01 16:35:07,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:30:55,1900-01-01 16:30:55
1900-01-01 16:15:53,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:51:45
1900-01-01 16:15:54,Solna Centrum,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:15:55,Globen,Solna Centrum,1900-01-01 16:44:57,1900-01-01 16:44:57,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:15:55,Solna Centrum,Globen,1900-01-01 16:51:45,,1900-01-01 16:51:45,True,False,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:16:35,Tekniska högskolan,Fridhemsplan,1900-01-01 16:35:00,1900-01-01 16:38:41,1900-01-01 16:35:00,True,True,True,True,True,1900-01-01 16:42:36,1900-01-01 16:35:00
1900-01-01 16:16:35,Fridhemsplan,Tekniska högskolan,1900-01-01 16:35:07,1900-01-01 16:30:55,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:30:55,1900-01-01 16:30:55
1900-01-01 16:16:35,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:51:45
1900-01-01 16:16:36,Solna Centrum,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:45:34,True,True,True,True,True,1900-01-01 16:45:34,1900-01-01 16:45:34
1900-01-01 16:16:36,Globen,Solna Centrum,1900-01-01 16:44:57,1900-01-01 16:44:57,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:16:37,Solna Centrum,Globen,1900-01-01 16:51:45,,1900-01-01 16:51:45,True,False,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:17:18,Tekniska högskolan,Fridhemsplan,1900-01-01 16:35:00,1900-01-01 16:38:41,1900-01-01 16:35:00,True,True,True,True,True,1900-01-01 16:35:00,1900-01-01 16:35:00
1900-01-01 16:17:19,Fridhemsplan,Tekniska högskolan,1900-01-01 16:35:07,1900-01-01 16:35:07,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:35:07,1900-01-01 16:35:07
1900-01-01 16:17:19,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:17:19,Solna Centrum,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:45:34,True,True,True,True,True,1900-01-01 16:45:34,1900-01-01 16:45:34
1900-01-01 16:17:20,Globen,Solna Centrum,1900-01-01 16:44:57,1900-01-01 16:44:57,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:17:20,Solna Centrum,Globen,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:18:04,Tekniska högskolan,Fridhemsplan,1900-01-01 16:35:00,1900-01-01 16:38:41,1900-01-01 16:35:00,True,True,True,True,True,1900-01-01 16:35:00,1900-01-01 16:35:00
1900-01-01 16:18:04,Fridhemsplan,Tekniska högskolan,1900-01-01 16:35:07,1900-01-01 16:40:03,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:35:07,1900-01-01 16:35:07
1900-01-01 16:18:04,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:18:05,Solna Centrum,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:45:34,True,True,True,True,True,1900-01-01 16:45:34,1900-01-01 16:45:34
1900-01-01 16:18:06,Globen,Solna Centrum,1900-01-01 16:44:57,1900-01-01 16:44:57,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:18:06,Solna Centrum,Globen,1900-01-01 16:51:45,,1900-01-01 16:51:45,True,False,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:18:46,Tekniska högskolan,Fridhemsplan,1900-01-01 16:35:00,,1900-01-01 16:35:00,True,True,True,True,True,1900-01-01 16:35:00,1900-01-01 16:35:00
1900-01-01 16:18:47,Fridhemsplan,Tekniska högskolan,1900-01-01 16:35:07,1900-01-01 16:40:03,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:35:07,1900-01-01 16:35:07
1900-01-01 16:18:47,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:18:48,Solna Centrum,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:45:34,True,True,True,True,True,1900-01-01 16:45:34,1900-01-01 16:45:34
1900-01-01 16:18:48,Globen,Solna Centrum,1900-01-01 16:44:57,1900-01-01 16:44:57,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:18:49,Solna Centrum,Globen,1900-01-01 16:51:45,,1900-01-01 16:51:45,True,False,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:19:24,Tekniska högskolan,Fridhemsplan,1900-01-01 16:35:00,1900-01-01 16:38:41,1900-01-01 16:35:00,True,True,True,True,True,1900-01-01 16:35:00,1900-01-01 16:35:00
1900-01-01 16:19:25,Fridhemsplan,Tekniska högskolan,1900-01-01 16:35:07,1900-01-01 16:35:07,1900-01-01 16:35:07,True,True,True,True,True,1900-01-01 16:35:07,1900-01-01 16:35:07
1900-01-01 16:19:25,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:19:26,Solna Centrum,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:19:26,Globen,Solna Centrum,1900-01-01 16:44:57,1900-01-01 16:44:57,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:19:26,Solna Centrum,Globen,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:20:04,Tekniska högskolan,Fridhemsplan,1900-01-01 16:38:41,1900-01-01 16:38:41,1900-01-01 16:38:41,True,True,True,True,True,1900-01-01 16:38:41,1900-01-01 16:38:41
1900-01-01 16:20:04,Fridhemsplan,Tekniska högskolan,1900-01-01 16:40:03,1900-01-01 16:35:07,1900-01-01 16:35:07,True,True,True,True,True,1900-01-01 16:35:07,1900-01-01 16:35:07
1900-01-01 16:20:05,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:20:05,Solna Centrum,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:20:06,Globen,Solna Centrum,1900-01-01 16:44:57,1900-01-01 16:44:57,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:20:06,Solna Centrum,Globen,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:20:43,Tekniska högskolan,Fridhemsplan,1900-01-01 16:38:41,,1900-01-01 16:38:41,True,False,True,True,True,1900-01-01 16:38:41,1900-01-01 16:38:41
1900-01-01 16:20:43,Fridhemsplan,Tekniska högskolan,1900-01-01 16:40:03,1900-01-01 16:35:07,1900-01-01 16:35:07,True,True,True,True,True,1900-01-01 16:35:07,1900-01-01 16:35:07
1900-01-01 16:20:44,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:20:44,Solna Centrum,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:20:44,Globen,Solna Centrum,1900-01-01 16:44:57,1900-01-01 16:44:57,1900-01-01 16:44:57,True,True,True,True,True,1900-01-01 16:44:57,1900-01-01 16:51:45
1900-01-01 16:20:45,Solna Centrum,Globen,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:21:20,Tekniska högskolan,Fridhemsplan,1900-01-01 16:38:41,1900-01-01 16:38:41,1900-01-01 16:38:41,True,True,True,True,True,1900-01-01 16:38:41,1900-01-01 16:38:41
1900-01-01 16:21:20,Fridhemsplan,Tekniska högskolan,1900-01-01 16:40:03,1900-01-01 16:40:03,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:40:03,1900-01-01 16:40:03
1900-01-01 16:21:21,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:21:22,Solna Centrum,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:21:23,Globen,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:21:23,Solna Centrum,Globen,1900-01-01 16:51:45,,1900-01-01 16:51:45,True,False,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:22:04,Tekniska högskolan,Fridhemsplan,1900-01-01 16:38:41,1900-01-01 16:44:16,1900-01-01 16:38:41,True,True,True,True,True,1900-01-01 16:38:41,1900-01-01 16:38:41
1900-01-01 16:22:04,Fridhemsplan,Tekniska högskolan,1900-01-01 16:40:03,1900-01-01 16:40:03,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:40:03,1900-01-01 16:40:03
1900-01-01 16:22:05,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:22:05,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:22:06,Globen,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:22:06,Solna Centrum,Globen,1900-01-01 16:56:45,1900-01-01 16:56:45,1900-01-01 16:56:45,True,True,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:22:44,Tekniska högskolan,Fridhemsplan,1900-01-01 16:38:41,1900-01-01 16:38:41,1900-01-01 16:38:41,True,True,True,True,True,1900-01-01 16:38:41,1900-01-01 16:38:41
1900-01-01 16:22:44,Fridhemsplan,Tekniska högskolan,1900-01-01 16:40:03,1900-01-01 16:40:03,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:40:03,1900-01-01 16:40:03
1900-01-01 16:22:45,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:22:46,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:22:46,Globen,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:22:47,Solna Centrum,Globen,1900-01-01 16:56:45,,1900-01-01 16:56:45,True,False,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:23:25,Tekniska högskolan,Fridhemsplan,1900-01-01 16:38:41,1900-01-01 16:46:49,1900-01-01 16:38:41,True,True,True,True,True,1900-01-01 16:38:41,1900-01-01 16:38:41
1900-01-01 16:23:28,Fridhemsplan,Tekniska högskolan,1900-01-01 16:40:03,1900-01-01 16:40:03,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:40:03,1900-01-01 16:40:03
1900-01-01 16:23:29,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:23:29,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:23:30,Globen,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:23:31,Solna Centrum,Globen,1900-01-01 16:56:45,1900-01-01 16:56:45,1900-01-01 16:56:45,True,True,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:24:08,Tekniska högskolan,Fridhemsplan,1900-01-01 16:38:41,1900-01-01 16:38:41,1900-01-01 16:38:41,True,True,True,True,True,1900-01-01 16:38:41,1900-01-01 16:38:41
1900-01-01 16:24:08,Fridhemsplan,Tekniska högskolan,1900-01-01 16:57:41,1900-01-01 16:45:00,1900-01-01 16:40:03,True,True,True,True,True,1900-01-01 16:40:03,1900-01-01 16:40:03
1900-01-01 16:24:09,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:24:09,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:24:10,Globen,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:24:11,Solna Centrum,Globen,1900-01-01 16:56:45,,1900-01-01 16:56:45,True,False,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:24:53,Tekniska högskolan,Fridhemsplan,1900-01-01 16:38:41,1900-01-01 16:38:41,1900-01-01 16:46:49,True,True,True,True,True,1900-01-01 16:46:49,1900-01-01 16:38:41
1900-01-01 16:24:54,Fridhemsplan,Tekniska högskolan,1900-01-01 16:57:41,1900-01-01 16:45:00,1900-01-01 16:45:00,True,True,True,True,True,1900-01-01 16:45:00,1900-01-01 16:45:00
1900-01-01 16:24:54,Tekniska högskolan,Solna Centrum,1900-01-01 16:44:45,1900-01-01 16:44:45,1900-01-01 16:44:45,True,True,True,True,True,1900-01-01 16:44:45,1900-01-01 16:44:45
1900-01-01 16:24:55,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:24:56,Globen,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:24:56,Solna Centrum,Globen,1900-01-01 16:56:45,,1900-01-01 16:56:45,True,False,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:25:37,Tekniska högskolan,Fridhemsplan,1900-01-01 16:45:30,1900-01-01 16:45:30,1900-01-01 16:45:30,True,True,True,True,True,1900-01-01 16:45:30,1900-01-01 16:45:30
1900-01-01 16:25:37,Fridhemsplan,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:45:00,True,True,True,True,True,1900-01-01 16:45:00,1900-01-01 16:45:00
1900-01-01 16:25:38,Tekniska högskolan,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:25:39,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:25:40,Globen,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:25:41,Solna Centrum,Globen,1900-01-01 16:56:45,1900-01-01 16:56:45,1900-01-01 16:56:45,True,True,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:26:18,Tekniska högskolan,Fridhemsplan,1900-01-01 16:45:30,1900-01-01 16:47:00,1900-01-01 16:45:30,True,True,True,True,True,1900-01-01 16:45:30,1900-01-01 16:45:30
1900-01-01 16:26:18,Fridhemsplan,Tekniska högskolan,1900-01-01 16:45:00,1900-01-01 16:45:00,1900-01-01 16:45:00,True,True,True,True,True,1900-01-01 16:45:00,1900-01-01 16:45:00
1900-01-01 16:26:19,Tekniska högskolan,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:26:19,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:54:30,True,True,True,True,True,1900-01-01 16:54:30,1900-01-01 16:54:30
1900-01-01 16:26:20,Globen,Solna Centrum,1900-01-01 16:59:05,1900-01-01 16:59:05,1900-01-01 16:59:05,True,True,True,True,True,1900-01-01 16:59:05,1900-01-01 16:59:05
1900-01-01 16:26:20,Solna Centrum,Globen,1900-01-01 16:56:45,1900-01-01 16:56:45,1900-01-01 16:56:45,True,True,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:27:00,Tekniska högskolan,Fridhemsplan,1900-01-01 16:45:30,1900-01-01 16:47:00,1900-01-01 16:45:30,True,True,True,True,True,1900-01-01 16:45:30,1900-01-01 16:45:30
1900-01-01 16:27:00,Fridhemsplan,Tekniska högskolan,1900-01-01 16:57:41,1900-01-01 16:45:00,1900-01-01 16:45:00,True,True,True,True,True,1900-01-01 16:45:00,1900-01-01 16:45:00
1900-01-01 16:27:01,Tekniska högskolan,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:27:01,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:50:59,True,True,True,True,True,1900-01-01 16:50:59,1900-01-01 16:50:59
1900-01-01 16:27:02,Globen,Solna Centrum,1900-01-01 16:59:05,1900-01-01 16:59:05,1900-01-01 16:59:05,True,True,True,True,True,1900-01-01 16:59:05,1900-01-01 16:59:05
1900-01-01 16:27:03,Solna Centrum,Globen,1900-01-01 16:56:45,1900-01-01 16:56:45,1900-01-01 16:56:45,True,True,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:27:38,Tekniska högskolan,Fridhemsplan,1900-01-01 16:45:30,1900-01-01 16:47:00,1900-01-01 16:45:30,True,True,True,True,True,1900-01-01 16:45:30,1900-01-01 16:45:30
1900-01-01 16:27:38,Fridhemsplan,Tekniska högskolan,1900-01-01 16:57:41,1900-01-01 16:45:00,1900-01-01 16:45:00,True,True,True,True,True,1900-01-01 16:45:00,1900-01-01 16:45:00
1900-01-01 16:27:39,Tekniska högskolan,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:27:39,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:50:59,True,True,True,True,True,1900-01-01 16:50:59,1900-01-01 16:50:59
1900-01-01 16:27:41,Globen,Solna Centrum,1900-01-01 16:59:05,1900-01-01 16:59:05,1900-01-01 16:59:05,True,True,True,True,True,1900-01-01 16:59:05,1900-01-01 16:59:05
1900-01-01 16:27:41,Solna Centrum,Globen,1900-01-01 16:56:45,1900-01-01 16:56:45,1900-01-01 16:56:45,True,True,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:28:19,Tekniska högskolan,Fridhemsplan,1900-01-01 16:45:30,1900-01-01 16:50:22,1900-01-01 16:45:30,True,True,True,True,True,1900-01-01 16:45:30,1900-01-01 16:45:30
1900-01-01 16:28:20,Fridhemsplan,Tekniska högskolan,1900-01-01 16:57:41,1900-01-01 16:45:00,1900-01-01 16:45:00,True,True,True,True,True,1900-01-01 16:45:00,1900-01-01 16:45:00
1900-01-01 16:28:20,Tekniska högskolan,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:28:21,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:50:59,True,True,True,True,True,1900-01-01 16:50:59,1900-01-01 16:50:59
1900-01-01 16:28:22,Globen,Solna Centrum,1900-01-01 16:59:05,1900-01-01 16:59:05,1900-01-01 16:59:05,True,True,True,True,True,1900-01-01 16:59:05,1900-01-01 16:59:05
1900-01-01 16:28:22,Solna Centrum,Globen,1900-01-01 16:56:45,1900-01-01 16:56:45,1900-01-01 16:56:45,True,True,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:29:04,Tekniska högskolan,Fridhemsplan,1900-01-01 16:45:30,1900-01-01 16:50:22,1900-01-01 16:45:30,True,True,True,True,True,1900-01-01 16:45:30,1900-01-01 16:45:30
1900-01-01 16:29:05,Fridhemsplan,Tekniska högskolan,1900-01-01 16:57:41,1900-01-01 16:45:00,1900-01-01 16:45:00,True,True,True,True,True,1900-01-01 16:45:00,1900-01-01 16:45:00
1900-01-01 16:29:05,Tekniska högskolan,Solna Centrum,1900-01-01 16:51:45,1900-01-01 16:51:45,1900-01-01 16:51:45,True,True,True,True,True,1900-01-01 16:51:45,1900-01-01 16:51:45
1900-01-01 16:29:05,Solna Centrum,Tekniska högskolan,1900-01-01 16:50:59,1900-01-01 16:50:59,1900-01-01 16:50:59,True,True,True,True,True,1900-01-01 16:50:59,1900-01-01 16:50:59
1900-01-01 16:29:06,Globen,Solna Centrum,1900-01-01 16:59:05,1900-01-01 16:59:05,1900-01-01 16:59:05,True,True,True,True,True,1900-01-01 16:59:05,1900-01-01 16:59:05
1900-01-01 16:29:08,Solna Centrum,Globen,1900-01-01 16:56:45,1900-01-01 16:56:45,1900-01-01 16:56:45,True,True,True,True,True,1900-01-01 16:56:45,1900-01-01 16:56:45
1900-01-01 16:29:47,Tekniska högskolan,Fridhemsplan,1900-01-01 16:50:22,1900-01-01 16:50:22,1900-01-01 16:45:30,True,True,True,True,True,1900-01-01 16:45:30,1900-01-01 16:45:30
1900-01-01 16:29:48,Fridhemsplan,Tekniska högskolan,1900-01-01 16:57:41,1900-01-01 16:45:00,1900-01-01 16:45:00,True,True,True,True,True,1900-01-01 16:45:00,1900-01-01 16:45:00
